phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6421217,http://www.chiesamadresantalfio.it/attivita/WhatsApp/Web/home/index&amp;accountJs/index/it/,http://www.phishtank.com/phish_detail.php?phish_id=6421217,2020-02-27T02:09:39+00:00,yes,2020-02-27T02:27:51+00:00,yes,Other
6421216,https://suriahijabs.com/wp-content/DHLAUTO/dhl.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4,http://www.phishtank.com/phish_detail.php?phish_id=6421216,2020-02-27T02:09:36+00:00,yes,2020-02-27T02:27:51+00:00,yes,Other
6421206,http://dronetrainingsolutions.com.au/spn,http://www.phishtank.com/phish_detail.php?phish_id=6421206,2020-02-27T02:08:59+00:00,yes,2020-02-27T02:25:54+00:00,yes,Other
6421205,https://theatreworks.org.au/bo/DHLAUTO/dhl.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=nobody@mycraftmail.com&amp;fid=1&amp;fid=4&amp;rand=13InboxLightaspxn.1774256418,http://www.phishtank.com/phish_detail.php?phish_id=6421205,2020-02-27T02:08:55+00:00,yes,2020-02-27T02:24:55+00:00,yes,Other
6421203,http://creativecombat.com/wp-admin/network/acct/login.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=Jackdavis@eureliosollutions.com&amp;fid=1&amp;fid=4&amp;rand=13InboxLightaspxn.1774256418,http://www.phishtank.com/phish_detail.php?phish_id=6421203,2020-02-27T02:08:45+00:00,yes,2020-02-27T02:24:55+00:00,yes,Other
6421202,https://ipadrop.com/.Dro/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;userid=nobody@mycraftmail.com,http://www.phishtank.com/phish_detail.php?phish_id=6421202,2020-02-27T02:08:41+00:00,yes,2020-02-27T02:24:55+00:00,yes,Other
6421200,http://slickster.us/wp-includes/scam/,http://www.phishtank.com/phish_detail.php?phish_id=6421200,2020-02-27T02:08:37+00:00,yes,2020-02-27T02:23:56+00:00,yes,Other
6421201,http://slickster.us/wp-includes/scam/login.html,http://www.phishtank.com/phish_detail.php?phish_id=6421201,2020-02-27T02:08:37+00:00,yes,2020-02-27T02:23:56+00:00,yes,Other
6421198,https://amazon.co.jp.asdvcxvfgretyytr12vbvnb.monster/,http://www.phishtank.com/phish_detail.php?phish_id=6421198,2020-02-27T02:08:19+00:00,yes,2020-02-27T02:23:56+00:00,yes,Other
6421194,https://sugarmapleyorkie.com/owa/enterpassword.php?email=purchasing@beinsports.net,http://www.phishtank.com/phish_detail.php?phish_id=6421194,2020-02-27T02:08:04+00:00,yes,2020-02-27T02:22:57+00:00,yes,Other
6421193,http://betonduvarustasi.com/wp-admin/https/186.147.169.1707878/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6421193,2020-02-27T02:07:59+00:00,yes,2020-02-27T02:22:57+00:00,yes,Other
6421188,http://doing-inc.jp/dd/dropb/verification.php,http://www.phishtank.com/phish_detail.php?phish_id=6421188,2020-02-27T02:07:36+00:00,yes,2020-02-27T02:21:58+00:00,yes,Other
6421187,http://doing-inc.jp/dd/dropb/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6421187,2020-02-27T02:07:31+00:00,yes,2020-02-27T02:21:58+00:00,yes,Other
6421185,http://helping.trainmybrain.org/hosting/office3D8,http://www.phishtank.com/phish_detail.php?phish_id=6421185,2020-02-27T02:07:27+00:00,yes,2020-02-27T02:20:59+00:00,yes,Other
6421186,http://helping.trainmybrain.org/hosting/office3D8/,http://www.phishtank.com/phish_detail.php?phish_id=6421186,2020-02-27T02:07:27+00:00,yes,2020-02-27T02:20:59+00:00,yes,Other
6421184,http://demandomar.loan/PDF/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6421184,2020-02-27T02:07:23+00:00,yes,2020-02-27T02:20:59+00:00,yes,Other
6421183,https://taci.passeios.tur.br/see/dropbox-login/main.html,http://www.phishtank.com/phish_detail.php?phish_id=6421183,2020-02-27T02:07:19+00:00,yes,2020-02-27T02:21:00+00:00,yes,Other
6421182,http://rigallinc.homelinux.com/,http://www.phishtank.com/phish_detail.php?phish_id=6421182,2020-02-27T02:07:18+00:00,yes,2020-02-27T02:20:00+00:00,yes,Other
6421180,http://www.exinvilproduc.com/profiles/standard/WellsFargo/connect.secure/log/present/index.html?0ee8bd2972ced607bd38f26b30ee8bd2972ced607bd38f26b30ee8bd2972ced607bd38f26b30ee8bd2972ced607bd38f26b30ee8bd2972ced607bd38f26b3=,http://www.phishtank.com/phish_detail.php?phish_id=6421180,2020-02-27T02:07:10+00:00,yes,2020-02-27T02:20:00+00:00,yes,Other
6421179,http://piadinerialaboratorio.it/wp-includes/ID3/tpg/01903d0b13e3c75281d5af17fa72c992,http://www.phishtank.com/phish_detail.php?phish_id=6421179,2020-02-27T02:07:05+00:00,yes,2020-02-27T02:20:00+00:00,yes,Other
6421178,https://idmsa.apple.com.idmswebauth5ea4e65a6e5az.designrinc.co.za/appIdKey=45571f444c4f547116bfd052461b0b3ab1bc2b445a72138157ea8c5c82f234/sms.html,http://www.phishtank.com/phish_detail.php?phish_id=6421178,2020-02-27T02:07:00+00:00,yes,2020-02-27T02:20:00+00:00,yes,Other
6421177,https://idmsa.apple.com.idmswebauth5ea4e65a6e5az.designrinc.co.za/appIdKey=45571f444c4f547116bfd052461b0b3ab1bc2b445a72138157ea8c5c82f234/,http://www.phishtank.com/phish_detail.php?phish_id=6421177,2020-02-27T02:06:55+00:00,yes,2020-02-27T02:19:01+00:00,yes,Other
6421175,https://czarnecki.ml/slicesildijc/login.php?email=andre.vries@incoe.de,http://www.phishtank.com/phish_detail.php?phish_id=6421175,2020-02-27T02:06:48+00:00,yes,2020-02-27T02:19:01+00:00,yes,Other
6421174,http://homestudios.co/dd/nridistribution.com/office_365_authentication/office.php?bJ30CK1582769204d79bf80da30fc2240d49d48edc4c654ed79bf80da30fc2240d49d48edc4c654ed79bf80da30fc2240d49d48edc4c654ed79bf80da30fc2240d49d48edc4c654ed79bf80da30fc2240d49d48edc4c654e,http://www.phishtank.com/phish_detail.php?phish_id=6421174,2020-02-27T02:06:44+00:00,yes,2020-02-27T02:19:01+00:00,yes,Other
6421172,https://toolpdr.com/directing/www.cibc.mobi/ebm-mobile-anp/accountConfirm.php,http://www.phishtank.com/phish_detail.php?phish_id=6421172,2020-02-27T02:06:39+00:00,yes,2020-02-27T02:18:02+00:00,yes,Other
6421166,https://779zt.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6421166,2020-02-27T02:06:11+00:00,yes,2020-02-27T02:17:03+00:00,yes,Other
6421164,http://www.lightrockventures.com/Equipment/,http://www.phishtank.com/phish_detail.php?phish_id=6421164,2020-02-27T02:06:03+00:00,yes,2020-02-27T02:16:04+00:00,yes,Other
6421160,http://authsecurepagr.ir/cgilist/Docfilewetransf/,http://www.phishtank.com/phish_detail.php?phish_id=6421160,2020-02-27T02:05:41+00:00,yes,2020-02-27T02:15:04+00:00,yes,Other
6421159,http://authsecurepagr.ir/cgilist/Docfilewetransf,http://www.phishtank.com/phish_detail.php?phish_id=6421159,2020-02-27T02:05:40+00:00,yes,2020-02-27T02:15:04+00:00,yes,Other
6421156,https://idmsa.apple.com.idmswebauth5ea4e65a6e5az.designrinc.co.za/appIdKey=45571f444c4f547116bfd052461b0b3ab1bc2b445a72138157ea8c5c82f646/sms.html,http://www.phishtank.com/phish_detail.php?phish_id=6421156,2020-02-27T02:05:24+00:00,yes,2020-02-27T02:14:05+00:00,yes,Other
6421155,https://idmsa.apple.com.idmswebauth5ea4e65a6e5az.designrinc.co.za/appIdKey=45571f444c4f547116bfd052461b0b3ab1bc2b445a72138157ea8c5c82f646/,http://www.phishtank.com/phish_detail.php?phish_id=6421155,2020-02-27T02:05:18+00:00,yes,2020-02-27T02:14:05+00:00,yes,Other
6421151,http://www.irishrovers.org/dahyun/hakam%20new/bofa/bofa/0fcaf865c97039b82461734dc/,http://www.phishtank.com/phish_detail.php?phish_id=6421151,2020-02-27T02:04:57+00:00,yes,2020-02-27T02:13:07+00:00,yes,Other
6421150,http://irishrovers.org/dahyun/hakam%20new/bofa/bofa/ab816b46af32b592eeca582fe/,http://www.phishtank.com/phish_detail.php?phish_id=6421150,2020-02-27T02:04:49+00:00,yes,2020-02-27T02:13:07+00:00,yes,Other
6421149,http://irishrovers.org/dahyun/hakam%20new/bofa/bofa/092bc4c4389990fc5c54d2704/,http://www.phishtank.com/phish_detail.php?phish_id=6421149,2020-02-27T02:04:44+00:00,yes,2020-02-27T02:13:07+00:00,yes,Other
6421146,https://oneedriveair1.gotdns.ch/doc/main.html?accessToFile=validating&amp;fileAccess=11502&amp;encryptedCookie=a3106177e8bce6f613c53769aee1d189&amp;u=12f81b27c36835d2888d8ceec2d4f422&amp;connecting=2de83b50b4081c83fcfc682f1105381b&amp;phaseAccess=37db8deb59333074f00dcc551220e7ff&amp;p=dc5b511a443cf05b77778ba780a96964,http://www.phishtank.com/phish_detail.php?phish_id=6421146,2020-02-27T02:04:23+00:00,yes,2020-02-27T02:12:08+00:00,yes,Other
6421145,http://idmsa.apple.com.idmswebauth5ea4e65a6e5az.designrinc.co.za/appIdKey=45571f444c4f547116bfd052461b0b3ab1bc2b445a72138157ea8c5c82f142/sms.html,http://www.phishtank.com/phish_detail.php?phish_id=6421145,2020-02-27T02:04:19+00:00,yes,2020-02-27T02:12:08+00:00,yes,Other
6421144,http://idmsa.apple.com.idmswebauth5ea4e65a6e5az.designrinc.co.za/appIdKey=45571f444c4f547116bfd052461b0b3ab1bc2b445a72138157ea8c5c82f142/,http://www.phishtank.com/phish_detail.php?phish_id=6421144,2020-02-27T02:04:14+00:00,yes,2020-02-27T02:12:08+00:00,yes,Other
6421142,https://volkmanlights.buzz/home/oneddrive/,http://www.phishtank.com/phish_detail.php?phish_id=6421142,2020-02-27T02:04:06+00:00,yes,2020-02-27T02:11:10+00:00,yes,Other
6421137,http://irishrovers.org/dahyun/hakam%20new/bofa/bofa/7d2c2f690ea398c54c6f085a1/,http://www.phishtank.com/phish_detail.php?phish_id=6421137,2020-02-27T02:03:47+00:00,yes,2020-02-27T02:10:11+00:00,yes,Other
6421136,https://million-dispatch.000webhostapp.com/login.html,http://www.phishtank.com/phish_detail.php?phish_id=6421136,2020-02-27T02:03:43+00:00,yes,2020-02-27T02:10:11+00:00,yes,Other
6421135,https://million-dispatch.000webhostapp.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6421135,2020-02-27T02:03:40+00:00,yes,2020-02-27T02:09:12+00:00,yes,Other
6421134,https://million-dispatch.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6421134,2020-02-27T02:03:36+00:00,yes,2020-02-27T02:09:12+00:00,yes,Other
6421127,http://www.rafaeladrilard.com.br/chat/js/5670f72bb93c00f1fc8af51c5c961ab0/billing.php,http://www.phishtank.com/phish_detail.php?phish_id=6421127,2020-02-27T02:03:07+00:00,yes,2020-02-27T02:08:14+00:00,yes,Other
6421125,https://www.livaccount-outl0k.zz.com.ve/,http://www.phishtank.com/phish_detail.php?phish_id=6421125,2020-02-27T02:02:58+00:00,yes,2020-02-27T02:07:15+00:00,yes,Other
6421124,http://irishrovers.org/dahyun/hakam%20new/bofa/bofa/7dfde4833e1e5a9ecff842f66/,http://www.phishtank.com/phish_detail.php?phish_id=6421124,2020-02-27T02:02:49+00:00,yes,2020-02-27T02:09:12+00:00,yes,Other
6421121,https://www.secure07ade-chase.duckdns.org/home/eb4e6c39c80bed28bd0051b8d067ce38?cmd=login=www.chaseonline-com/account/service/chase-technical-department,http://www.phishtank.com/phish_detail.php?phish_id=6421121,2020-02-27T02:02:39+00:00,yes,2020-02-27T02:06:16+00:00,yes,Other
6421120,http://zz2.dns-cloud.net/us/1/,http://www.phishtank.com/phish_detail.php?phish_id=6421120,2020-02-27T02:02:35+00:00,yes,2020-02-27T02:06:16+00:00,yes,Other
6421117,https://japanpropertycentral.com/cgi-welcome/login/dashboard.php,http://www.phishtank.com/phish_detail.php?phish_id=6421117,2020-02-27T02:02:17+00:00,yes,2020-02-27T02:06:17+00:00,yes,Other
6421112,http://allykate.com/wellsfar/wellsfar/wellsa/,http://www.phishtank.com/phish_detail.php?phish_id=6421112,2020-02-27T02:01:57+00:00,yes,2020-02-27T02:04:19+00:00,yes,Other
6421110,https://prosumertestdomain.com/point/telus/telus/next.html?cmd=login_submit&amp;id=&amp;session=,http://www.phishtank.com/phish_detail.php?phish_id=6421110,2020-02-27T02:01:49+00:00,yes,2020-02-27T02:04:19+00:00,yes,Other
6421107,http://azmobilefitness.com/managements/oneddrive/,http://www.phishtank.com/phish_detail.php?phish_id=6421107,2020-02-27T02:01:35+00:00,yes,2020-02-27T02:03:21+00:00,yes,Other
6421103,http://bludx.com/via/daaum/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6421103,2020-02-27T02:00:56+00:00,yes,2020-02-27T02:02:21+00:00,yes,Other
6421098,https://wuarface.ru:443/,http://www.phishtank.com/phish_detail.php?phish_id=6421098,2020-02-27T02:00:28+00:00,yes,2020-02-27T02:01:21+00:00,yes,Other
6421097,http://wuarface.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6421097,2020-02-27T02:00:27+00:00,yes,2020-02-27T02:01:21+00:00,yes,Other
6421096,https://firebasestorage.googleapis.com/v0/b/safeuser1144.appspot.com/o/index.html?alt=media&amp;token=275b7180-3b06-45d1-ab37-9d696f73b8d0#tonykitchens@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6421096,2020-02-27T01:58:35+00:00,yes,2020-02-27T02:00:23+00:00,yes,Other
6421092,https://firebasestorage.googleapis.com/v0/b/safeuser1144.appspot.com/o/index.html?alt=media&amp;token=275b7180-3b06-45d1-ab37-9d696f73b8d0#toddcurrier@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6421092,2020-02-27T01:48:04+00:00,yes,2020-02-27T01:49:51+00:00,yes,Other
6421078,http://yogaforfighters.com/blind/tuituinimmo/amex/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6421078,2020-02-27T01:14:40+00:00,yes,2020-02-27T01:15:23+00:00,yes,"American Express"
6421077,https://firebasestorage.googleapis.com/v0/b/safeuser1144.appspot.com/o/index.html?alt=media&amp;token=275b7180-3b06-45d1-ab37-9d696f73b8d0#tmielke@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6421077,2020-02-27T01:14:27+00:00,yes,2020-02-27T01:15:23+00:00,yes,Other
6421015,http://www.paypalverificacion.blogspot.rs/,http://www.phishtank.com/phish_detail.php?phish_id=6421015,2020-02-27T00:01:30+00:00,yes,2020-02-27T00:04:11+00:00,yes,Other
6421010,http://www.netflixaccountgenerator15.blogspot.rs/,http://www.phishtank.com/phish_detail.php?phish_id=6421010,2020-02-27T00:01:15+00:00,yes,2020-02-27T00:03:11+00:00,yes,Other
6420985,http://vem-problogdafulia2020.com/mobile/login.php?enc=1,http://www.phishtank.com/phish_detail.php?phish_id=6420985,2020-02-26T23:41:43+00:00,yes,2020-02-26T23:42:55+00:00,yes,Other
6420980,https://www.semana-das-promocoes.com/off/mobile/login.php?enc=1,http://www.phishtank.com/phish_detail.php?phish_id=6420980,2020-02-26T23:37:58+00:00,yes,2020-02-26T23:39:03+00:00,yes,Other
6420969,http://54987kkk-com.preview-domain.com/1000655841.html,http://www.phishtank.com/phish_detail.php?phish_id=6420969,2020-02-26T23:30:24+00:00,yes,2020-02-26T23:32:19+00:00,yes,Facebook
6420935,https://nahd.ga/wp-incldes/dropboxnewmessage,http://www.phishtank.com/phish_detail.php?phish_id=6420935,2020-02-26T23:00:36+00:00,yes,2020-02-26T23:02:18+00:00,yes,Other
6420925,https://860588648468046-dot-aql-rkl-evh.appspot.com/glwosjebanqlfo/?email=jlbrown@bordo.com.au,http://www.phishtank.com/phish_detail.php?phish_id=6420925,2020-02-26T22:55:40+00:00,yes,2020-02-28T03:09:55+00:00,yes,Other
6420918,https://ireporterworld.com/wp-includes/js/us/secure7b.chase/last101/dashboard/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6420918,2020-02-26T22:51:11+00:00,yes,2020-02-27T08:43:51+00:00,yes,"JPMorgan Chase and Co."
6420913,https://u12748109.ct.sendgrid.net/ls/click?upn=7lQVcqN1eGD-2BW0cskZJyIDnBDtvhZaKmQ-2Fte-2F2Oc5CU-3DKC0U_NbELhv3QFhVCW5nAwXU4I1J5wGBK9EjyLV1IsFBjRB-2BLKXtRE50ftZLLyTlc90Ec9fRBryo0YGypDAw1h6PcC1wRAHTgEUUPGxh3b3lHET6qKR3BoTWAllRQbc8SZ6ZwR-2FoONIaDGpcd0JYPXxX2ZQoG5JWVWkjBzol5A6zTg7vVM5RLDBAU6oFiqcTkQw7VlEdjpBr3OR1-2FCGee-2B7YLLhvOzra1XLvOY3lO0VCGcf57PzZwbnaAHzb0-2Bq1-2BGdb6QqCf9Cc2zc2GCQaX-2FHO-2Bmgobqqc6hs6EtQ2aEixzWpVHKCaP4-2F6y8as0HTyZblYvUmrbCXqMdLyA4pZ7Q4OpZ9xWg18Yj8NxjX6PjXgOYBXGECHDhgQ-2BWDA0HyRaOFiQGKQzpmVziFIsDwr-2FE9hHaDu1DhvT11Bt6PYkhYslOAI-2FuoIXxFcroRkA8RC-2FGQI4lZ8Q4yBiL8lRWdwx38Fr-2FVez1FV9tJXwR19bByER5sjbENcEC8aWk-2FRDCzLydtCSgUkSriyT-2FaZpS61qafbvBdrnZFSvyLlp5UHhb0a9ozFqbtChkXOfKPy2viztYaQ9L-2B5QkHQt1rrKDGRgZyH01pQOef4LmSBR0vX8utB0qtMMYugmWgg82JDW1ZcDgDni3pDGHv7QKjcZbFUv3RKjqpPzrvQvfdfMGcEuFlmKeXk-3D,http://www.phishtank.com/phish_detail.php?phish_id=6420913,2020-02-26T22:40:49+00:00,yes,2020-02-28T07:05:46+00:00,yes,"JPMorgan Chase and Co."
6420906,http://spb-st.ru/wp-includes/js/tinymce/arack.php,http://www.phishtank.com/phish_detail.php?phish_id=6420906,2020-02-26T22:33:20+00:00,yes,2020-02-26T22:34:22+00:00,yes,Other
6420895,https://u.to/RR2WFw,http://www.phishtank.com/phish_detail.php?phish_id=6420895,2020-02-26T22:12:23+00:00,yes,2020-02-26T22:13:10+00:00,yes,Facebook
6420876,https://www.three-uphold.com/file,http://www.phishtank.com/phish_detail.php?phish_id=6420876,2020-02-26T22:01:10+00:00,yes,2020-02-26T22:03:29+00:00,yes,Other
6420874,https://adswithcuppon.com/LoginSystem,http://www.phishtank.com/phish_detail.php?phish_id=6420874,2020-02-26T22:01:00+00:00,yes,2020-02-26T22:02:31+00:00,yes,Other
6420862,https://serovialo.com/Update-2020/app/signin,http://www.phishtank.com/phish_detail.php?phish_id=6420862,2020-02-26T21:46:51+00:00,yes,2020-02-26T21:48:01+00:00,yes,PayPal
6420861,https://serovialo.com/Update-2020/,http://www.phishtank.com/phish_detail.php?phish_id=6420861,2020-02-26T21:46:25+00:00,yes,2020-02-26T21:47:03+00:00,yes,PayPal
6420839,http://www.aegisredmedia.com/wp-content/plugins/sid/engl/WeTransfer/WeTransfer/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6420839,2020-02-26T21:01:01+00:00,yes,2020-02-26T21:04:34+00:00,yes,Other
6420833,http://yadirawaysuite.buzz/1988281/32214465/a4fd566cb59b9b9e126cf44e97dc9871,http://www.phishtank.com/phish_detail.php?phish_id=6420833,2020-02-26T21:00:44+00:00,yes,2020-02-26T21:03:35+00:00,yes,Other
6420828,http://yadirawaysuite.buzz/1988281/32214465,http://www.phishtank.com/phish_detail.php?phish_id=6420828,2020-02-26T21:00:40+00:00,yes,2020-02-26T21:02:37+00:00,yes,Other
6420829,https://yadirawaysuite.buzz/1988281/32214465/8a6ad21de32a9622f77e4c82f11f5238/,http://www.phishtank.com/phish_detail.php?phish_id=6420829,2020-02-26T21:00:40+00:00,yes,2020-02-26T21:02:37+00:00,yes,Other
6420826,https://yadirawaysuite.buzz/1988281/32214465/215852fcb66c9514cdf416e0e96eae57,http://www.phishtank.com/phish_detail.php?phish_id=6420826,2020-02-26T21:00:36+00:00,yes,2020-02-26T21:02:37+00:00,yes,Other
6420822,https://digitalitau.com/GRIPNET/mobile/control.php,http://www.phishtank.com/phish_detail.php?phish_id=6420822,2020-02-26T21:00:18+00:00,yes,2020-02-26T21:15:16+00:00,yes,Other
6420807,https://tabiatnikan.ir/wp-includes/js/jquery/ui/olamide/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6420807,2020-02-26T20:38:46+00:00,yes,2020-02-26T20:39:52+00:00,yes,Other
6420806,https://tabiatnikan.ir/wp-includes/js/jquery/ui/banky/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6420806,2020-02-26T20:36:56+00:00,yes,2020-02-27T02:18:03+00:00,yes,Other
6420803,https://ebay.item-49258526.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6420803,2020-02-26T20:36:16+00:00,yes,2020-02-26T20:37:55+00:00,yes,"eBay, Inc."
6420798,https://sharepoint-datacenter.ml/4fbe8f/ca7bd18/00314153/520b43e01/sharepoint/https.mail.com/id-18749yuY76Yeyhe8xy778378299483028998/session-id-Auth0/2Fmail/auth5774897567yhdZxWq2178Jdh90488309k/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6420798,2020-02-26T20:34:27+00:00,yes,2020-02-27T12:51:19+00:00,yes,Microsoft
6420783,https://infogram.com/1trymg9kq3wlqmc6x69rxoqyq7syrw01zme,http://www.phishtank.com/phish_detail.php?phish_id=6420783,2020-02-26T20:30:45+00:00,yes,2020-02-28T07:31:13+00:00,yes,Other
6420769,https://archdevstudio.com/sinc/enar.php,http://www.phishtank.com/phish_detail.php?phish_id=6420769,2020-02-26T20:24:42+00:00,yes,2020-02-26T20:25:16+00:00,yes,"ABSA Bank"
6420764,https://www.customcargrills.com/paypal/customer_center/customer-IDPP00C973/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6420764,2020-02-26T20:21:32+00:00,yes,2020-02-26T23:14:55+00:00,yes,PayPal
6420749,http://ggkan8898-com.preview-domain.com/1000655841.html,http://www.phishtank.com/phish_detail.php?phish_id=6420749,2020-02-26T20:12:37+00:00,yes,2020-02-26T20:13:36+00:00,yes,Facebook
6420745,https://accountss.us-south.cf.appdomain.cloud/,http://www.phishtank.com/phish_detail.php?phish_id=6420745,2020-02-26T20:10:43+00:00,yes,2020-02-26T20:13:36+00:00,yes,Other
6420738,https://storage.googleapis.com/asharepoint-pondo-99101062/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6420738,2020-02-26T20:08:37+00:00,yes,2020-02-28T03:08:38+00:00,yes,Microsoft
6420736,https://storage.googleapis.com/asharepoint-mathematicize-208185544/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6420736,2020-02-26T20:08:21+00:00,yes,2020-02-28T03:08:34+00:00,yes,Microsoft
6420735,https://storage.googleapis.com/asharepoint-iodocasein-860595918/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6420735,2020-02-26T20:08:08+00:00,yes,2020-02-28T03:08:30+00:00,yes,Microsoft
6420729,https://secure.runescape.com-hj.info,http://www.phishtank.com/phish_detail.php?phish_id=6420729,2020-02-26T20:05:03+00:00,yes,2020-02-26T20:11:39+00:00,yes,RuneScape
6420727,http://klmpp-com.preview-domain.com/1000655841.html,http://www.phishtank.com/phish_detail.php?phish_id=6420727,2020-02-26T20:04:07+00:00,yes,2020-02-26T20:10:40+00:00,yes,Facebook
6420716,https://www.vagascursosbr.com/wp-content/plugins/zrohywj/ameintnijnt/AMEXFRESH1/home/?cmd=www.ssaonline-account-service.com-update_submit&amp;id=5433685a4cb882e531e57b664832b4ef5433685a4cb882e531e57b664832b4ef&amp;session=5433685a4cb882e531e57b664832b4ef5433685a4cb882e531e57b664832b4ef,http://www.phishtank.com/phish_detail.php?phish_id=6420716,2020-02-26T20:00:55+00:00,yes,2020-02-26T20:08:43+00:00,yes,Other
6420709,https://www.montessoribrasov.ro/wp-femi/login.php?cmd=login_submit&amp;id=ab53047c2e02a0c6fd4651cd8570dfb4ab53047c2e02a0c6fd4651cd8570dfb4&amp;session=ab53047c2e02a0c6fd4651cd8570dfb4ab53047c2e02a0c6fd4651cd8570dfb4,http://www.phishtank.com/phish_detail.php?phish_id=6420709,2020-02-26T20:00:31+00:00,yes,2020-02-26T20:07:44+00:00,yes,Other
6420704,"https://secure.runescape.com-fr.cz/m=weblogin/loginform354,539,792,86532288,1",http://www.phishtank.com/phish_detail.php?phish_id=6420704,2020-02-26T19:59:32+00:00,yes,2020-02-26T20:06:46+00:00,yes,RuneScape
6420703,http://runescape-mobile.ru,http://www.phishtank.com/phish_detail.php?phish_id=6420703,2020-02-26T19:59:30+00:00,yes,2020-02-26T20:05:47+00:00,yes,RuneScape
6420702,https://runescape-mobile.ru,http://www.phishtank.com/phish_detail.php?phish_id=6420702,2020-02-26T19:59:29+00:00,yes,2020-02-26T20:05:47+00:00,yes,RuneScape
6420700,"https://secure.runescape.com-zx.ru/m=weblogin/loginform844,556,464,54323555,2167",http://www.phishtank.com/phish_detail.php?phish_id=6420700,2020-02-26T19:57:58+00:00,yes,2020-02-26T20:05:47+00:00,yes,RuneScape
6420655,https://supremeaviation.com/quote/ADOBE/?_hsenc=p2ANqtz-8IdXs6Xbj4uXZv91Ljqc5CVWGR4IDOj-mO1-0oq911v9lL6JxjlQH2BYGR3yZqNIf43r5V6OIpbGgfyldk4la8gf7KMMcuR5a8-nUIsrY308iVaZs&amp;_hsmi=83931846&amp;utm_source=hs_email&amp;utm_medium=email&amp;utm_content=83931846,http://www.phishtank.com/phish_detail.php?phish_id=6420655,2020-02-26T19:19:06+00:00,yes,2020-02-26T20:00:54+00:00,yes,Adobe
6420654,https://virtualpersonas.webcindario.com,http://www.phishtank.com/phish_detail.php?phish_id=6420654,2020-02-26T19:19:02+00:00,yes,2020-02-26T20:00:54+00:00,yes,Other
6420622,https://mnblazetrack.com/wp-content/ht/index.php?email=euspepe@hotmail.com,http://www.phishtank.com/phish_detail.php?phish_id=6420622,2020-02-26T19:01:04+00:00,yes,2020-02-26T19:57:01+00:00,yes,Other
6420618,https://kazimali00.000webhostapp.com/Paypal/Paypal%20support/paypal.php,http://www.phishtank.com/phish_detail.php?phish_id=6420618,2020-02-26T19:00:52+00:00,yes,2020-02-26T19:57:01+00:00,yes,Other
6420615,https://isobilateral-direct.000webhostapp.com/auth%20(2)/auth/dashboard/auth.php,http://www.phishtank.com/phish_detail.php?phish_id=6420615,2020-02-26T19:00:39+00:00,yes,2020-02-26T19:56:03+00:00,yes,Other
6420614,https://healthcaremechanics.com/signinebaysignin,http://www.phishtank.com/phish_detail.php?phish_id=6420614,2020-02-26T19:00:34+00:00,yes,2020-02-26T19:56:03+00:00,yes,Other
6420613,https://cococoffees.com/signsinebaysignin,http://www.phishtank.com/phish_detail.php?phish_id=6420613,2020-02-26T19:00:30+00:00,yes,2020-02-26T19:56:03+00:00,yes,Other
6420611,http://acessaitaucard.com/,http://www.phishtank.com/phish_detail.php?phish_id=6420611,2020-02-26T19:00:25+00:00,yes,2020-02-26T19:14:42+00:00,yes,Other
6420587,https://nab-mobile.online/details.html,http://www.phishtank.com/phish_detail.php?phish_id=6420587,2020-02-26T18:37:42+00:00,yes,2020-02-26T19:53:09+00:00,yes,Other
6420584,https://alertacred.atualize-seguranca.me/security/,http://www.phishtank.com/phish_detail.php?phish_id=6420584,2020-02-26T18:35:18+00:00,yes,2020-02-26T19:52:11+00:00,yes,Itau
